集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2010,08,茨城県,N,生活関連サービス業，娯楽業,30～34歳,26.82,54.02,375.86
2010,08,茨城県,N,生活関連サービス業，娯楽業,35～39歳,30.36,64.88,429.2
2010,08,茨城県,N,生活関連サービス業，娯楽業,40～44歳,31.73,73.78,454.54
2010,08,茨城県,N,生活関連サービス業，娯楽業,45～49歳,32.38,78.39,466.95
2010,08,茨城県,N,生活関連サービス業，娯楽業,50～54歳,31.27,73.54,448.78
2010,08,茨城県,N,生活関連サービス業，娯楽業,55～59歳,29.33,57.41,409.37
2010,08,茨城県,N,生活関連サービス業，娯楽業,60～64歳,23.76,42.55,327.67
2010,08,茨城県,N,生活関連サービス業，娯楽業,65～69歳,16,1.82,193.82
2010,08,茨城県,N,生活関連サービス業，娯楽業,70歳～,-,-,-
2010,08,茨城県,O,教育，学習支援業,年齢計,41.48,142.38,640.14
2010,08,茨城県,O,教育，学習支援業,～19歳,16.41,0,196.92
2010,08,茨城県,O,教育，学習支援業,20～24歳,21.87,41.29,303.73
2010,08,茨城県,O,教育，学習支援業,25～29歳,26.26,67.72,382.84
2010,08,茨城県,O,教育，学習支援業,30～34歳,32.9,88.29,483.09
2010,08,茨城県,O,教育，学習支援業,35～39歳,39.55,126.72,601.32
2010,08,茨城県,O,教育，学習支援業,40～44歳,42.31,152.43,660.15
2010,08,茨城県,O,教育，学習支援業,45～49歳,48.35,167.76,747.96
2010,08,茨城県,O,教育，学習支援業,50～54歳,50.72,184.59,793.23
2010,08,茨城県,O,教育，学習支援業,55～59歳,48.35,199.49,779.69
2010,08,茨城県,O,教育，学習支援業,60～64歳,45.06,157.01,697.73
2010,08,茨城県,O,教育，学習支援業,65～69歳,39.57,172.83,647.67
2010,08,茨城県,O,教育，学習支援業,70歳～,25.01,41.55,341.67
2010,08,茨城県,P,医療，福祉,年齢計,26.96,72.05,395.57
2010,08,茨城県,P,医療，福祉,～19歳,16.58,13.46,212.42
2010,08,茨城県,P,医療，福祉,20～24歳,19.86,40.13,278.45
2010,08,茨城県,P,医療，福祉,25～29歳,24.08,60.79,349.75
2010,08,茨城県,P,医療，福祉,30～34歳,24.06,62.65,351.37
2010,08,茨城県,P,医療，福祉,35～39歳,26.85,66.58,388.78
2010,08,茨城県,P,医療，福祉,40～44歳,31.35,95.15,471.35
2010,08,茨城県,P,医療，福祉,45～49歳,31.5,93.07,471.07
2010,08,茨城県,P,医療，福祉,50～54歳,31.09,89.7,462.78
2010,08,茨城県,P,医療，福祉,55～59歳,29.2,82.65,433.05
2010,08,茨城県,P,医療，福祉,60～64歳,24.31,60.8,352.52
2010,08,茨城県,P,医療，福祉,65～69歳,18.54,54.15,276.63
2010,08,茨城県,P,医療，福祉,70歳～,65.38,124.91,909.47
2010,08,茨城県,Q,複合サービス事業,年齢計,26.77,73.29,394.53
2010,08,茨城県,Q,複合サービス事業,～19歳,16.19,49,243.28
2010,08,茨城県,Q,複合サービス事業,20～24歳,17.92,28.03,243.07
2010,08,茨城県,Q,複合サービス事業,25～29歳,21.36,60.3,316.62
2010,08,茨城県,Q,複合サービス事業,30～34歳,22.61,59.92,331.24
2010,08,茨城県,Q,複合サービス事業,35～39歳,23.23,57.38,336.14
2010,08,茨城県,Q,複合サービス事業,40～44歳,31.52,104.22,482.46
2010,08,茨城県,Q,複合サービス事業,45～49歳,30.43,85.78,450.94
2010,08,茨城県,Q,複合サービス事業,50～54歳,35.85,112.27,542.47
2010,08,茨城県,Q,複合サービス事業,55～59歳,30.76,82.84,451.96
2010,08,茨城県,Q,複合サービス事業,60～64歳,15.69,12.03,200.31
2010,08,茨城県,Q,複合サービス事業,65～69歳,-,-,-
2010,08,茨城県,Q,複合サービス事業,70歳～,-,-,-
2010,08,茨城県,R,サービス業（他に分類されないもの）,年齢計,25.21,66.45,368.97
2010,08,茨城県,R,サービス業（他に分類されないもの）,～19歳,17.18,13.79,219.95
2010,08,茨城県,R,サービス業（他に分類されないもの）,20～24歳,19.02,33.03,261.27
2010,08,茨城県,R,サービス業（他に分類されないもの）,25～29歳,21.84,60.56,322.64
2010,08,茨城県,R,サービス業（他に分類されないもの）,30～34歳,24.5,62.48,356.48
2010,08,茨城県,R,サービス業（他に分類されないもの）,35～39歳,26.09,70.67,383.75
2010,08,茨城県,R,サービス業（他に分類されないもの）,40～44歳,27.84,71.59,405.67
2010,08,茨城県,R,サービス業（他に分類されないもの）,45～49歳,28.87,80.4,426.84
2010,08,茨城県,R,サービス業（他に分類されないもの）,50～54歳,29.19,96.37,446.65
2010,08,茨城県,R,サービス業（他に分類されないもの）,55～59歳,27.79,74.96,408.44
2010,08,茨城県,R,サービス業（他に分類されないもの）,60～64歳,21.57,39.92,298.76
2010,08,茨城県,R,サービス業（他に分類されないもの）,65～69歳,20.22,43.01,285.65
2010,08,茨城県,R,サービス業（他に分類されないもの）,70歳～,19.4,11.6,244.4
2010,09,栃木県,C,鉱業，採石業，砂利採取業,年齢計,27.84,60.61,394.69
2010,09,栃木県,C,鉱業，採石業，砂利採取業,～19歳,15.85,0,190.2
2010,09,栃木県,C,鉱業，採石業，砂利採取業,20～24歳,21.31,57.28,313
2010,09,栃木県,C,鉱業，採石業，砂利採取業,25～29歳,21.37,50.24,306.68
2010,09,栃木県,C,鉱業，採石業，砂利採取業,30～34歳,27.85,90.16,424.36
2010,09,栃木県,C,鉱業，採石業，砂利採取業,35～39歳,30.65,56.56,424.36
2010,09,栃木県,C,鉱業，採石業，砂利採取業,40～44歳,29.43,71.27,424.43
2010,09,栃木県,C,鉱業，採石業，砂利採取業,45～49歳,29.72,74.43,431.07
2010,09,栃木県,C,鉱業，採石業，砂利採取業,50～54歳,30.74,73.53,442.41
2010,09,栃木県,C,鉱業，採石業，砂利採取業,55～59歳,31.05,68.69,441.29
2010,09,栃木県,C,鉱業，採石業，砂利採取業,60～64歳,24.06,32.84,321.56
2010,09,栃木県,C,鉱業，採石業，砂利採取業,65～69歳,20.75,4.75,253.75
2010,09,栃木県,C,鉱業，採石業，砂利採取業,70歳～,15.4,10,194.8
2010,09,栃木県,D,建設業,年齢計,28.9,22.64,369.44
2010,09,栃木県,D,建設業,～19歳,19.42,13.83,246.87
2010,09,栃木県,D,建設業,20～24歳,20.07,20.24,261.08
2010,09,栃木県,D,建設業,25～29歳,25.26,20.95,324.07
2010,09,栃木県,D,建設業,30～34歳,27.49,19.1,348.98
2010,09,栃木県,D,建設業,35～39歳,31.23,29,403.76
2010,09,栃木県,D,建設業,40～44歳,30.88,11.97,382.53
2010,09,栃木県,D,建設業,45～49歳,35.91,39.27,470.19
2010,09,栃木県,D,建設業,50～54歳,34.55,27.98,442.58
2010,09,栃木県,D,建設業,55～59歳,30.27,24.18,387.42
2010,09,栃木県,D,建設業,60～64歳,26.46,17.84,335.36
2010,09,栃木県,D,建設業,65～69歳,17.13,21.35,226.91
2010,09,栃木県,D,建設業,70歳～,-,-,-
2010,09,栃木県,E,製造業,年齢計,28.86,85.36,431.68
2010,09,栃木県,E,製造業,～19歳,16.76,15.56,216.68
2010,09,栃木県,E,製造業,20～24歳,18.57,36.82,259.66
2010,09,栃木県,E,製造業,25～29歳,21.97,59.92,323.56
2010,09,栃木県,E,製造業,30～34歳,25.29,73.44,376.92
2010,09,栃木県,E,製造業,35～39歳,28.45,87.02,428.42
2010,09,栃木県,E,製造業,40～44歳,33.08,105.41,502.37
2010,09,栃木県,E,製造業,45～49歳,35.74,118.4,547.28
2010,09,栃木県,E,製造業,50～54歳,35.91,119.28,550.2
2010,09,栃木県,E,製造業,55～59歳,32.78,96.28,489.64
2010,09,栃木県,E,製造業,60～64歳,21.48,35.34,293.1
2010,09,栃木県,E,製造業,65～69歳,17.94,10.28,225.56
2010,09,栃木県,E,製造業,70歳～,18.98,7.06,234.82
2010,09,栃木県,F,電気・ガス・熱供給・水道業,年齢計,39.94,152.5,631.78
2010,09,栃木県,F,電気・ガス・熱供給・水道業,～19歳,16.97,19.63,223.27
2010,09,栃木県,F,電気・ガス・熱供給・水道業,20～24歳,19.1,53.67,282.87
2010,09,栃木県,F,電気・ガス・熱供給・水道業,25～29歳,24.69,85.31,381.59
2010,09,栃木県,F,電気・ガス・熱供給・水道業,30～34歳,33.76,126.69,531.81
2010,09,栃木県,F,電気・ガス・熱供給・水道業,35～39歳,36.19,134.59,568.87
2010,09,栃木県,F,電気・ガス・熱供給・水道業,40～44歳,44.97,173.63,713.27
2010,09,栃木県,F,電気・ガス・熱供給・水道業,45～49歳,49.03,190.99,779.35
2010,09,栃木県,F,電気・ガス・熱供給・水道業,50～54歳,54.5,219,873
2010,09,栃木県,F,電気・ガス・熱供給・水道業,55～59歳,55.63,254.96,922.52
2010,09,栃木県,F,電気・ガス・熱供給・水道業,60～64歳,29.26,66.05,417.17
2010,09,栃木県,F,電気・ガス・熱供給・水道業,65～69歳,21.25,30.25,285.25
2010,09,栃木県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2010,09,栃木県,G,情報通信業,年齢計,31.97,103.23,486.87
2010,09,栃木県,G,情報通信業,～19歳,16.52,0.86,199.1
2010,09,栃木県,G,情報通信業,20～24歳,21.38,39.05,295.61
2010,09,栃木県,G,情報通信業,25～29歳,24.83,70.22,368.18
2010,09,栃木県,G,情報通信業,30～34歳,27.54,91.84,422.32
2010,09,栃木県,G,情報通信業,35～39歳,31.77,120.6,501.84
2010,09,栃木県,G,情報通信業,40～44歳,37.37,120.51,568.95
2010,09,栃木県,G,情報通信業,45～49歳,38.53,133.46,595.82
2010,09,栃木県,G,情報通信業,50～54歳,44.14,165.29,694.97
2010,09,栃木県,G,情報通信業,55～59歳,42.69,132.54,644.82
2010,09,栃木県,G,情報通信業,60～64歳,26.72,94.37,415.01
2010,09,栃木県,G,情報通信業,65～69歳,24.11,53.66,342.98
2010,09,栃木県,G,情報通信業,70歳～,-,-,-
2010,09,栃木県,H,運輸業，郵便業,年齢計,24.67,37.74,333.78
2010,09,栃木県,H,運輸業，郵便業,～19歳,18.95,22.9,250.3
2010,09,栃木県,H,運輸業，郵便業,20～24歳,18.84,18.59,244.67
2010,09,栃木県,H,運輸業，郵便業,25～29歳,21.18,26.38,280.54
2010,09,栃木県,H,運輸業，郵便業,30～34歳,23.36,34.06,314.38
2010,09,栃木県,H,運輸業，郵便業,35～39歳,25.23,30.38,333.14
2010,09,栃木県,H,運輸業，郵便業,40～44歳,26.54,38.66,357.14
2010,09,栃木県,H,運輸業，郵便業,45～49歳,28.85,56.35,402.55
2010,09,栃木県,H,運輸業，郵便業,50～54歳,28.92,66.42,413.46
2010,09,栃木県,H,運輸業，郵便業,55～59歳,27,52.28,376.28
2010,09,栃木県,H,運輸業，郵便業,60～64歳,20.67,14.73,262.77
2010,09,栃木県,H,運輸業，郵便業,65～69歳,15.11,5.84,187.16
2010,09,栃木県,H,運輸業，郵便業,70歳～,18.51,0,222.12
2010,09,栃木県,I,卸売業，小売業,年齢計,26.93,59.14,382.3
2010,09,栃木県,I,卸売業，小売業,～19歳,16.33,7.13,203.09
2010,09,栃木県,I,卸売業，小売業,20～24歳,19.08,29.36,258.32
2010,09,栃木県,I,卸売業，小売業,25～29歳,21.28,44.25,299.61
2010,09,栃木県,I,卸売業，小売業,30～34歳,24.58,60.04,355
2010,09,栃木県,I,卸売業，小売業,35～39歳,27.2,65.98,392.38
2010,09,栃木県,I,卸売業，小売業,40～44歳,29.83,71.84,429.8
2010,09,栃木県,I,卸売業，小売業,45～49歳,34.02,79.22,487.46
2010,09,栃木県,I,卸売業，小売業,50～54歳,35.26,80.88,504
2010,09,栃木県,I,卸売業，小売業,55～59歳,34.65,71.3,487.1
2010,09,栃木県,I,卸売業，小売業,60～64歳,25.62,37.03,344.47
2010,09,栃木県,I,卸売業，小売業,65～69歳,21.54,22.42,280.9
2010,09,栃木県,I,卸売業，小売業,70歳～,23.91,9.95,296.87
2010,09,栃木県,J,金融業，保険業,年齢計,33.82,115.27,521.11
2010,09,栃木県,J,金融業，保険業,～19歳,15.67,33.06,221.1
2010,09,栃木県,J,金融業，保険業,20～24歳,19.83,39.2,277.16
2010,09,栃木県,J,金融業，保険業,25～29歳,21.43,71.44,328.6
2010,09,栃木県,J,金融業，保険業,30～34歳,25.62,78.61,386.05
2010,09,栃木県,J,金融業，保険業,35～39歳,32.49,112.07,501.95
2010,09,栃木県,J,金融業，保険業,40～44歳,39.81,145.03,622.75
2010,09,栃木県,J,金融業，保険業,45～49歳,40.56,146.65,633.37
2010,09,栃木県,J,金融業，保険業,50～54歳,41.49,146.62,644.5
2010,09,栃木県,J,金融業，保険業,55～59歳,41.72,147.35,647.99
2010,09,栃木県,J,金融業，保険業,60～64歳,35.75,131.65,560.65
2010,09,栃木県,J,金融業，保険業,65～69歳,45.97,134.57,686.21
2010,09,栃木県,J,金融業，保険業,70歳～,33.48,110.46,512.22
2010,09,栃木県,K,不動産業，物品賃貸業,年齢計,26.06,40.59,353.31
2010,09,栃木県,K,不動産業，物品賃貸業,～19歳,-,-,-
2010,09,栃木県,K,不動産業，物品賃貸業,20～24歳,19.85,11.05,249.25
2010,09,栃木県,K,不動産業，物品賃貸業,25～29歳,21.01,21.53,273.65
2010,09,栃木県,K,不動産業，物品賃貸業,30～34歳,27.65,53.81,385.61
2010,09,栃木県,K,不動産業，物品賃貸業,35～39歳,25.99,44.08,355.96
2010,09,栃木県,K,不動産業，物品賃貸業,40～44歳,30.65,45.34,413.14
2010,09,栃木県,K,不動産業，物品賃貸業,45～49歳,32.59,66.1,457.18
2010,09,栃木県,K,不動産業，物品賃貸業,50～54歳,28.88,41.19,387.75
2010,09,栃木県,K,不動産業，物品賃貸業,55～59歳,31.61,57.97,437.29
2010,09,栃木県,K,不動産業，物品賃貸業,60～64歳,26.12,53.24,366.68
2010,09,栃木県,K,不動産業，物品賃貸業,65～69歳,18.64,26.6,250.28
2010,09,栃木県,K,不動産業，物品賃貸業,70歳～,-,-,-
2010,09,栃木県,L,学術研究，専門・技術サービス業,年齢計,35.12,150.94,572.38
2010,09,栃木県,L,学術研究，専門・技術サービス業,～19歳,14.91,65.57,244.49
2010,09,栃木県,L,学術研究，専門・技術サービス業,20～24歳,18.33,82.83,302.79
2010,09,栃木県,L,学術研究，専門・技術サービス業,25～29歳,23.79,119.56,405.04
2010,09,栃木県,L,学術研究，専門・技術サービス業,30～34歳,28.76,123.75,468.87
2010,09,栃木県,L,学術研究，専門・技術サービス業,35～39歳,33.65,133.77,537.57
2010,09,栃木県,L,学術研究，専門・技術サービス業,40～44歳,41.61,187.21,686.53
2010,09,栃木県,L,学術研究，専門・技術サービス業,45～49歳,48.03,211.65,788.01
2010,09,栃木県,L,学術研究，専門・技術サービス業,50～54歳,48.35,195.01,775.21
2010,09,栃木県,L,学術研究，専門・技術サービス業,55～59歳,45.68,180.48,728.64
2010,09,栃木県,L,学術研究，専門・技術サービス業,60～64歳,31.58,60.64,439.6
2010,09,栃木県,L,学術研究，専門・技術サービス業,65～69歳,17.11,0,205.32
2010,09,栃木県,L,学術研究，専門・技術サービス業,70歳～,-,-,-
2010,09,栃木県,M,宿泊業，飲食サービス業,年齢計,23.84,24.18,310.26
2010,09,栃木県,M,宿泊業，飲食サービス業,～19歳,15.52,5.71,191.95
2010,09,栃木県,M,宿泊業，飲食サービス業,20～24歳,18.59,8.98,232.06
2010,09,栃木県,M,宿泊業，飲食サービス業,25～29歳,20.94,15.56,266.84
2010,09,栃木県,M,宿泊業，飲食サービス業,30～34歳,22.37,23.1,291.54
2010,09,栃木県,M,宿泊業，飲食サービス業,35～39歳,25.07,27.63,328.47
2010,09,栃木県,M,宿泊業，飲食サービス業,40～44歳,25.91,27.74,338.66
2010,09,栃木県,M,宿泊業，飲食サービス業,45～49歳,28.25,39.48,378.48
2010,09,栃木県,M,宿泊業，飲食サービス業,50～54歳,27.44,32.01,361.29
2010,09,栃木県,M,宿泊業，飲食サービス業,55～59歳,27.02,36.06,360.3
2010,09,栃木県,M,宿泊業，飲食サービス業,60～64歳,22.25,17.37,284.37
2010,09,栃木県,M,宿泊業，飲食サービス業,65～69歳,19.26,1.26,232.38
2010,09,栃木県,M,宿泊業，飲食サービス業,70歳～,12.7,2.12,154.52
2010,09,栃木県,N,生活関連サービス業，娯楽業,年齢計,23.28,27.68,307.04
2010,09,栃木県,N,生活関連サービス業，娯楽業,～19歳,17.41,1.02,209.94
2010,09,栃木県,N,生活関連サービス業，娯楽業,20～24歳,18.75,12.19,237.19
2010,09,栃木県,N,生活関連サービス業，娯楽業,25～29歳,20.7,19.37,267.77
2010,09,栃木県,N,生活関連サービス業，娯楽業,30～34歳,24.19,30.44,320.72
2010,09,栃木県,N,生活関連サービス業，娯楽業,35～39歳,27.02,43.74,367.98
2010,09,栃木県,N,生活関連サービス業，娯楽業,40～44歳,28.56,47.15,389.87
2010,09,栃木県,N,生活関連サービス業，娯楽業,45～49歳,29.13,46.64,396.2
2010,09,栃木県,N,生活関連サービス業，娯楽業,50～54歳,26.14,36.09,349.77
2010,09,栃木県,N,生活関連サービス業，娯楽業,55～59歳,24.49,27.45,321.33
2010,09,栃木県,N,生活関連サービス業，娯楽業,60～64歳,19.66,17.7,253.62
2010,09,栃木県,N,生活関連サービス業，娯楽業,65～69歳,15.6,10.42,197.62
2010,09,栃木県,N,生活関連サービス業，娯楽業,70歳～,17.36,12.74,221.06
2010,09,栃木県,O,教育，学習支援業,年齢計,32.33,96.17,484.13
2010,09,栃木県,O,教育，学習支援業,～19歳,15.86,1.5,191.82
2010,09,栃木県,O,教育，学習支援業,20～24歳,18.42,38.7,259.74
2010,09,栃木県,O,教育，学習支援業,25～29歳,21.78,50.99,312.35
2010,09,栃木県,O,教育，学習支援業,30～34歳,27.06,68.84,393.56
2010,09,栃木県,O,教育，学習支援業,35～39歳,33.78,110.15,515.51
2010,09,栃木県,O,教育，学習支援業,40～44歳,36.08,118.58,551.54
2010,09,栃木県,O,教育，学習支援業,45～49歳,41.55,131.05,629.65
2010,09,栃木県,O,教育，学習支援業,50～54歳,47.3,172.85,740.45
2010,09,栃木県,O,教育，学習支援業,55～59歳,41.06,130.73,623.45
2010,09,栃木県,O,教育，学習支援業,60～64歳,40.96,121.14,612.66
2010,09,栃木県,O,教育，学習支援業,65～69歳,30.9,71.02,441.82
2010,09,栃木県,O,教育，学習支援業,70歳～,36.1,97.67,530.87
2010,09,栃木県,P,医療，福祉,年齢計,27.77,68.6,401.84
2010,09,栃木県,P,医療，福祉,～19歳,17.26,4.02,211.14
2010,09,栃木県,P,医療，福祉,20～24歳,19.65,40.11,275.91
2010,09,栃木県,P,医療，福祉,25～29歳,23.59,63.23,346.31
2010,09,栃木県,P,医療，福祉,30～34歳,27.02,64.2,388.44
2010,09,栃木県,P,医療，福祉,35～39歳,30.96,78.97,450.49
2010,09,栃木県,P,医療，福祉,40～44歳,27.59,73.76,404.84
